Entry	Status	Protein names	Gene names	Gene names  (primary )	Gene names  (synonym )	Organism	Organism ID	Length
O76039	reviewed	Cyclin-dependent kinase-like 5 (EC 2.7.11.22) (Serine/threonine-protein kinase 9)	CDKL5 STK9	CDKL5	STK9	Homo sapiens (Human)	9606	1030
P46527	reviewed	Cyclin-dependent kinase inhibitor 1B (Cyclin-dependent kinase inhibitor p27) (p27Kip1)	CDKN1B KIP1	CDKN1B	KIP1	Homo sapiens (Human)	9606	198
P49918	reviewed	Cyclin-dependent kinase inhibitor 1C (Cyclin-dependent kinase inhibitor p57) (p57Kip2)	CDKN1C KIP2	CDKN1C	KIP2	Homo sapiens (Human)	9606	316
P42771	reviewed	Cyclin-dependent kinase inhibitor 2A (Cyclin-dependent kinase 4 inhibitor A) (CDK4I) (Multiple tumor suppressor 1) (MTS-1) (p16-INK4a) (p16-INK4) (p16INK4A)	CDKN2A CDKN2 MTS1	CDKN2A	CDKN2 MTS1	Homo sapiens (Human)	9606	156
Q8N726	reviewed	Tumor suppressor ARF (Alternative reading frame) (ARF) (Cyclin-dependent kinase inhibitor 2A) (p14ARF)	CDKN2A CDKN2 MLM	CDKN2A	CDKN2 MLM	Homo sapiens (Human)	9606	132
Q00526	reviewed	Cyclin-dependent kinase 3 (EC 2.7.11.22) (Cell division protein kinase 3)	CDK3 CDKN3	CDK3	CDKN3	Homo sapiens (Human)	9606	305
Q16667	reviewed	Cyclin-dependent kinase inhibitor 3 (EC 3.1.3.16) (EC 3.1.3.48) (CDK2-associated dual-specificity phosphatase) (Cyclin-dependent kinase interactor 1) (Cyclin-dependent kinase-interacting protein 2) (Kinase-associated phosphatase)	CDKN3 CDI1 CIP2 KAP	CDKN3	CDI1 CIP2 KAP	Homo sapiens (Human)	9606	212
Q4KMG0	reviewed	Cell adhesion molecule-related/down-regulated by oncogenes	CDON CDO	CDON	CDO	Homo sapiens (Human)	9606	1287
Q9H211	reviewed	DNA replication factor Cdt1 (Double parked homolog) (DUP)	CDT1	CDT1		Homo sapiens (Human)	9606	546
Q2WEN9	reviewed	Carcinoembryonic antigen-related cell adhesion molecule 16 (Carcinoembryonic antigen-like 2)	CEACAM16 CEAL2	CEACAM16	CEAL2	Homo sapiens (Human)	9606	425
P49715	reviewed	CCAAT/enhancer-binding protein alpha (C/EBP alpha)	CEBPA CEBP	CEBPA	CEBP	Homo sapiens (Human)	9606	358
Q9NZK5	reviewed	Adenosine deaminase 2 (EC 3.5.4.4) (Cat eye syndrome critical region protein 1)	ADA2 ADGF CECR1 IDGFL	ADA2	ADGF CECR1 IDGFL	Homo sapiens (Human)	9606	511
Q9NYQ6	reviewed	Cadherin EGF LAG seven-pass G-type receptor 1 (Cadherin family member 9) (Flamingo homolog 2) (hFmi2)	CELSR1 CDHF9 FMI2	CELSR1	CDHF9 FMI2	Homo sapiens (Human)	9606	3014
Q02224	reviewed	Centromere-associated protein E (Centromere protein E) (CENP-E) (Kinesin-7) (Kinesin-related protein CENPE)	CENPE	CENPE		Homo sapiens (Human)	9606	2701
P49454	reviewed	Centromere protein F (CENP-F) (AH antigen) (Kinetochore protein CENPF) (Mitosin)	CENPF	CENPF		Homo sapiens (Human)	9606	3114
Q9HC77	reviewed	Centromere protein J (CENP-J) (Centrosomal P4.1-associated protein) (LAG-3-associated protein) (LYST-interacting protein 1)	CENPJ CPAP LAP LIP1	CENPJ	CPAP LAP LIP1	Homo sapiens (Human)	9606	1338
Q9BS16	reviewed	Centromere protein K (CENP-K) (Interphase centromere complex protein 37) (Protein AF-5alpha) (p33)	CENPK ICEN37 FKSG14	CENPK	ICEN37	Homo sapiens (Human)	9606	269
O60308	reviewed	Centrosomal protein of 104 kDa (Cep104)	CEP104 KIAA0562	CEP104	KIAA0562	Homo sapiens (Human)	9606	925
Q8N960	reviewed	Centrosomal protein of 120 kDa (Cep120) (Coiled-coil domain-containing protein 100)	CEP120 CCDC100	CEP120	CCDC100	Homo sapiens (Human)	9606	986
Q66GS9	reviewed	Centrosomal protein of 135 kDa (Cep135) (Centrosomal protein 4)	CEP135 CEP4 KIAA0635	CEP135	CEP4 KIAA0635	Homo sapiens (Human)	9606	1140
O94986	reviewed	Centrosomal protein of 152 kDa (Cep152)	CEP152 KIAA0912	CEP152	KIAA0912	Homo sapiens (Human)	9606	1710
Q9UPV0	reviewed	Centrosomal protein of 164 kDa (Cep164)	CEP164 KIAA1052 NPHP15	CEP164	KIAA1052 NPHP15	Homo sapiens (Human)	9606	1460
Q96LK0	reviewed	Centrosomal protein of 19 kDa (Cep19)	CEP19 C3orf34 HSD5	CEP19	C3orf34	Homo sapiens (Human)	9606	163
O15078	reviewed	Centrosomal protein of 290 kDa (Cep290) (Bardet-Biedl syndrome 14 protein) (Cancer/testis antigen 87) (CT87) (Nephrocystin-6) (Tumor antigen se2-2)	CEP290 BBS14 KIAA0373 NPHP6	CEP290	BBS14 KIAA0373 NPHP6	Homo sapiens (Human)	9606	2479
Q9BYV8	reviewed	Centrosomal protein of 41 kDa (Cep41) (Testis-specific gene A14 protein)	CEP41 TSGA14	CEP41	TSGA14	Homo sapiens (Human)	9606	373
Q86XR8	reviewed	Centrosomal protein of 57 kDa (Cep57) (FGF2-interacting protein) (Testis-specific protein 57) (Translokin)	CEP57 KIAA0092 TSP57	CEP57	KIAA0092 TSP57	Homo sapiens (Human)	9606	500
Q96MT8	reviewed	Centrosomal protein of 63 kDa (Cep63)	CEP63	CEP63		Homo sapiens (Human)	9606	703
Q5JTW2	reviewed	Centrosomal protein of 78 kDa (Cep78)	CEP78 C9orf81	CEP78	C9orf81	Homo sapiens (Human)	9606	689
Q5SZL2	reviewed	Centrosomal protein of 85 kDa-like (Serologically defined breast cancer antigen NY-BR-15)	CEP85L C6orf204	CEP85L	C6orf204	Homo sapiens (Human)	9606	805
Q96ST8	reviewed	Centrosomal protein of 89 kDa (Cep89) (Centrosomal protein 123) (Cep123) (Coiled-coil domain-containing protein 123)	CEP89 CCDC123	CEP89	CCDC123	Homo sapiens (Human)	9606	783
Q49MI3	reviewed	Ceramide kinase-like protein	CERKL	CERKL		Homo sapiens (Human)	9606	558
P27544	reviewed	Ceramide synthase 1 (CerS1) (LAG1 longevity assurance homolog 1) (Longevity assurance gene 1 protein homolog 1) (Protein UOG-1)	CERS1 LAG1 LASS1 UOG1	CERS1	LAG1 LASS1 UOG1	Homo sapiens (Human)	9606	350
Q8IU89	reviewed	Ceramide synthase 3 (CerS3) (EC 2.3.1.24) (Dihydroceramide synthase 3) (LAG1 longevity assurance homolog 3)	CERS3 LASS3	CERS3	LASS3	Homo sapiens (Human)	9606	383
P11597	reviewed	Cholesteryl ester transfer protein (Lipid transfer protein I)	CETP	CETP		Homo sapiens (Human)	9606	493
Q96M91	reviewed	Cilia- and flagella-associated protein 53 (Coiled-coil domain-containing protein 11)	CFAP53 CCDC11	CFAP53	CCDC11	Homo sapiens (Human)	9606	514
P00751	reviewed	Complement factor B (EC 3.4.21.47) (C3/C5 convertase) (Glycine-rich beta glycoprotein) (GBG) (PBF2) (Properdin factor B) [Cleaved into: Complement factor B Ba fragment; Complement factor B Bb fragment]	CFB BF BFD	CFB	BF BFD	Homo sapiens (Human)	9606	764
P0CG37	reviewed	Cryptic protein (Cryptic family protein 1)	CFC1	CFC1		Homo sapiens (Human)	9606	223
P00746	reviewed	Complement factor D (EC 3.4.21.46) (Adipsin) (C3 convertase activator) (Properdin factor D)	CFD DF PFD	CFD	DF PFD	Homo sapiens (Human)	9606	253
P08603	reviewed	Complement factor H (H factor 1)	CFH HF HF1 HF2	CFH	HF HF1 HF2	Homo sapiens (Human)	9606	1231
Q9BXR6	reviewed	Complement factor H-related protein 5 (FHR-5)	CFHR5 CFHL5 FHR5	CFHR5	CFHL5 FHR5	Homo sapiens (Human)	9606	569
P05156	reviewed	Complement factor I (EC 3.4.21.45) (C3B/C4B inactivator) [Cleaved into: Complement factor I heavy chain; Complement factor I light chain]	CFI IF	CFI	IF	Homo sapiens (Human)	9606	583
Q9Y281	reviewed	Cofilin-2 (Cofilin, muscle isoform)	CFL2	CFL2		Homo sapiens (Human)	9606	166
P27918	reviewed	Properdin (Complement factor P)	CFP PFC	CFP	PFC	Homo sapiens (Human)	9606	469
P13569	reviewed	Cystic fibrosis transmembrane conductance regulator (CFTR) (ATP-binding cassette sub-family C member 7) (Channel conductance-controlling ATPase) (EC 5.6.1.6) (cAMP-dependent chloride channel)	CFTR ABCC7	CFTR	ABCC7	Homo sapiens (Human)	9606	1480
Q0VF96	reviewed	Cingulin-like protein 1 (Junction-associated coiled-coil protein) (Paracingulin)	CGNL1 JACOP KIAA1749	CGNL1	JACOP KIAA1749	Homo sapiens (Human)	9606	1302
Q96JM3	reviewed	Chromosome alignment-maintaining phosphoprotein 1 (Zinc finger protein 828)	CHAMP1 C13orf8 CAMP CHAMP KIAA1802 ZNF828	CHAMP1	C13orf8 CAMP CHAMP KIAA1802 ZNF828	Homo sapiens (Human)	9606	812
P28329	reviewed	Choline O-acetyltransferase (CHOACTase) (ChAT) (Choline acetylase) (EC 2.3.1.6)	CHAT	CHAT		Homo sapiens (Human)	9606	748
Q8WYQ3	reviewed	Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial (Protein N27C7-4)	CHCHD10 C22orf16	CHCHD10	C22orf16	Homo sapiens (Human)	9606	142
Q9Y6H1	reviewed	Coiled-coil-helix-coiled-coil-helix domain-containing protein 2 (Aging-associated gene 10 protein) (HCV NS2 trans-regulated protein) (NS2TP)	CHCHD2 C7orf17 AAG10	CHCHD2	C7orf17	Homo sapiens (Human)	9606	151
Q9BUK0	reviewed	Coiled-coil-helix-coiled-coil-helix domain-containing protein 7	CHCHD7	CHCHD7		Homo sapiens (Human)	9606	85
O14647	reviewed	Chromodomain-helicase-DNA-binding protein 2 (CHD-2) (EC 3.6.4.12) (ATP-dependent helicase CHD2)	CHD2	CHD2		Homo sapiens (Human)	9606	1828
Q14839	reviewed	Chromodomain-helicase-DNA-binding protein 4 (CHD-4) (EC 3.6.4.12) (ATP-dependent helicase CHD4) (Mi-2 autoantigen 218 kDa protein) (Mi2-beta)	CHD4	CHD4		Homo sapiens (Human)	9606	1912
O00258	reviewed	Tail-anchored protein insertion receptor WRB (Congenital heart disease 5 protein) (Tryptophan-rich basic protein) (WRB)	WRB CHD5	WRB	CHD5	Homo sapiens (Human)	9606	174
Q8TDI0	reviewed	Chromodomain-helicase-DNA-binding protein 5 (CHD-5) (EC 3.6.4.12) (ATP-dependent helicase CHD5)	CHD5 KIAA0444	CHD5	KIAA0444	Homo sapiens (Human)	9606	1954
Q8TD26	reviewed	Chromodomain-helicase-DNA-binding protein 6 (CHD-6) (EC 3.6.4.12) (ATP-dependent helicase CHD6) (Radiation-induced gene B protein)	CHD6 CHD5 KIAA1335 RIGB	CHD6	CHD5 KIAA1335 RIGB	Homo sapiens (Human)	9606	2715
Q9P2D1	reviewed	Chromodomain-helicase-DNA-binding protein 7 (CHD-7) (EC 3.6.4.12) (ATP-dependent helicase CHD7)	CHD7 KIAA1416	CHD7	KIAA1416	Homo sapiens (Human)	9606	2997
Q9HCK8	reviewed	Chromodomain-helicase-DNA-binding protein 8 (CHD-8) (EC 3.6.4.12) (ATP-dependent helicase CHD8) (Helicase with SNF2 domain 1)	CHD8 HELSNF1 KIAA1564	CHD8	HELSNF1 KIAA1564	Homo sapiens (Human)	9606	2581
O96017	reviewed	Serine/threonine-protein kinase Chk2 (EC 2.7.11.1) (CHK2 checkpoint homolog) (Cds1 homolog) (Hucds1) (hCds1) (Checkpoint kinase 2)	CHEK2 CDS1 CHK2 RAD53	CHEK2	CDS1 CHK2 RAD53	Homo sapiens (Human)	9606	543
P36222	reviewed	Chitinase-3-like protein 1 (39 kDa synovial protein) (Cartilage glycoprotein 39) (CGP-39) (GP-39) (hCGP-39) (YKL-40)	CHI3L1	CHI3L1		Homo sapiens (Human)	9606	383
Q9UKJ5	reviewed	Cysteine-rich hydrophobic domain-containing protein 2 (BrX-like translocated in leukemia)	CHIC2 BTL	CHIC2	BTL	Homo sapiens (Human)	9606	165
P24386	reviewed	Rab proteins geranylgeranyltransferase component A 1 (Choroideremia protein) (Rab escort protein 1) (REP-1) (TCD protein)	CHM REP1 TCD	CHM	REP1 TCD	Homo sapiens (Human)	9606	653
Q9HD42	reviewed	Charged multivesicular body protein 1a (Chromatin-modifying protein 1a) (CHMP1a) (Vacuolar protein sorting-associated protein 46-1) (Vps46-1) (hVps46-1)	CHMP1A CHMP1 KIAA0047 PCOLN3 PRSM1	CHMP1A	CHMP1 KIAA0047 PCOLN3 PRSM1	Homo sapiens (Human)	9606	196
Q9UQN3	reviewed	Charged multivesicular body protein 2b (CHMP2.5) (Chromatin-modifying protein 2b) (CHMP2b) (Vacuolar protein sorting-associated protein 2-2) (Vps2-2) (hVps2-2)	CHMP2B CGI-84	CHMP2B		Homo sapiens (Human)	9606	213
Q9H444	reviewed	Charged multivesicular body protein 4b (Chromatin-modifying protein 4b) (CHMP4b) (SNF7 homolog associated with Alix 1) (SNF7-2) (hSnf7-2) (Vacuolar protein sorting-associated protein 32-2) (Vps32-2) (hVps32-2)	CHMP4B C20orf178 SHAX1	CHMP4B	C20orf178 SHAX1	Homo sapiens (Human)	9606	224
P15882	reviewed	N-chimaerin (A-chimaerin) (Alpha-chimerin) (N-chimerin) (NC) (Rho GTPase-activating protein 2)	CHN1 ARHGAP2 CHN	CHN1	ARHGAP2 CHN	Homo sapiens (Human)	9606	459
Q9BU40	reviewed	Chordin-like protein 1 (Neuralin-1) (Neurogenesin-1) (Ventroptin)	CHRDL1 NRLN1	CHRDL1	NRLN1	Homo sapiens (Human)	9606	456
P08172	reviewed	Muscarinic acetylcholine receptor M2	CHRM2	CHRM2		Homo sapiens (Human)	9606	466
P20309	reviewed	Muscarinic acetylcholine receptor M3	CHRM3	CHRM3		Homo sapiens (Human)	9606	590
P02708	reviewed	Acetylcholine receptor subunit alpha	CHRNA1 ACHRA CHNRA	CHRNA1	ACHRA CHNRA	Homo sapiens (Human)	9606	482
Q15822	reviewed	Neuronal acetylcholine receptor subunit alpha-2	CHRNA2	CHRNA2		Homo sapiens (Human)	9606	529
P43681	reviewed	Neuronal acetylcholine receptor subunit alpha-4	CHRNA4 NACRA4	CHRNA4	NACRA4	Homo sapiens (Human)	9606	627
P11230	reviewed	Acetylcholine receptor subunit beta	CHRNB1 ACHRB CHRNB	CHRNB1	ACHRB CHRNB	Homo sapiens (Human)	9606	501
P17787	reviewed	Neuronal acetylcholine receptor subunit beta-2	CHRNB2	CHRNB2		Homo sapiens (Human)	9606	502
Q07001	reviewed	Acetylcholine receptor subunit delta	CHRND ACHRD	CHRND	ACHRD	Homo sapiens (Human)	9606	517
Q04844	reviewed	Acetylcholine receptor subunit epsilon	CHRNE ACHRE	CHRNE	ACHRE	Homo sapiens (Human)	9606	493
P07510	reviewed	Acetylcholine receptor subunit gamma	CHRNG ACHRG	CHRNG	ACHRG	Homo sapiens (Human)	9606	517
Q9NPF2	reviewed	Carbohydrate sulfotransferase 11 (EC 2.8.2.5) (Chondroitin 4-O-sulfotransferase 1) (Chondroitin 4-sulfotransferase 1) (C4S-1) (C4ST-1) (C4ST1)	CHST11	CHST11		Homo sapiens (Human)	9606	352
Q8NCH0	reviewed	Carbohydrate sulfotransferase 14 (EC 2.8.2.35) (Dermatan 4-sulfotransferase 1) (D4ST-1) (hD4ST1)	CHST14 D4ST1 UNQ1925/PRO4400	CHST14	D4ST1	Homo sapiens (Human)	9606	376
Q7LGC8	reviewed	Carbohydrate sulfotransferase 3 (EC 2.8.2.17) (Chondroitin 6-O-sulfotransferase 1) (C6ST-1) (Chondroitin 6-sulfotransferase) (Galactose/N-acetylglucosamine/N-acetylglucosamine 6-O-sulfotransferase 0) (GST-0)	CHST3	CHST3		Homo sapiens (Human)	9606	479
Q9GZX3	reviewed	Carbohydrate sulfotransferase 6 (EC 2.8.2.-) (Corneal N-acetylglucosamine-6-O-sulfotransferase) (C-GlcNAc6ST) (hCGn6ST) (Galactose/N-acetylglucosamine/N-acetylglucosamine 6-O-sulfotransferase 4-beta) (GST4-beta) (N-acetylglucosamine 6-O-sulfotransferase 5) (GlcNAc6ST-5) (Gn6st-5)	CHST6	CHST6		Homo sapiens (Human)	9606	395
Q9H2A9	reviewed	Carbohydrate sulfotransferase 8 (EC 2.8.2.-) (GalNAc-4-O-sulfotransferase 1) (GalNAc-4-ST1) (GalNAc4ST-1) (N-acetylgalactosamine-4-O-sulfotransferase 1)	CHST8	CHST8		Homo sapiens (Human)	9606	424
Q86X52	reviewed	Chondroitin sulfate synthase 1 (EC 2.4.1.175) (EC 2.4.1.226) (Chondroitin glucuronyltransferase 1) (Chondroitin synthase 1) (ChSy-1) (Glucuronosyl-N-acetylgalactosaminyl-proteoglycan 4-beta-N-acetylgalactosaminyltransferase 1) (N-acetylgalactosaminyl-proteoglycan 3-beta-glucuronosyltransferase 1) (N-acetylgalactosaminyltransferase 1)	CHSY1 CHSY CSS1 KIAA0990 UNQ756/PRO1487	CHSY1	CHSY CSS1 KIAA0990	Homo sapiens (Human)	9606	802
O15111	reviewed	Inhibitor of nuclear factor kappa-B kinase subunit alpha (I-kappa-B kinase alpha) (IKK-A) (IKK-alpha) (IkBKA) (IkappaB kinase) (EC 2.7.11.10) (Conserved helix-loop-helix ubiquitous kinase) (I-kappa-B kinase 1) (IKK1) (Nuclear factor NF-kappa-B inhibitor kinase alpha) (NFKBIKA) (Transcription factor 16) (TCF-16)	CHUK IKKA TCF16	CHUK	IKKA TCF16	Homo sapiens (Human)	9606	745
O75838	reviewed	Calcium and integrin-binding family member 2 (Kinase-interacting protein 2) (KIP 2)	CIB2 KIP2	CIB2	KIP2	Homo sapiens (Human)	9606	187
O60543	reviewed	Cell death activator CIDE-A (Cell death-inducing DFFA-like effector A)	CIDEA	CIDEA		Homo sapiens (Human)	9606	219
Q96AQ7	reviewed	Cell death activator CIDE-3 (Cell death-inducing DFFA-like effector protein C) (Fat-specific protein FSP27 homolog)	CIDEC FSP27	CIDEC	FSP27	Homo sapiens (Human)	9606	238
P33076	reviewed	MHC class II transactivator (CIITA) (EC 2.3.1.-) (EC 2.7.11.1)	CIITA MHC2TA	CIITA	MHC2TA	Homo sapiens (Human)	9606	1130
O75339	reviewed	Cartilage intermediate layer protein 1 (CILP-1) (Cartilage intermediate-layer protein) [Cleaved into: Cartilage intermediate layer protein 1 C1; Cartilage intermediate layer protein 1 C2]	CILP UNQ602/PRO1188	CILP		Homo sapiens (Human)	9606	1184
Q8N5K1	reviewed	CDGSH iron-sulfur domain-containing protein 2 (Endoplasmic reticulum intermembrane small protein) (MitoNEET-related 1 protein) (Miner1) (Nutrient-deprivation autophagy factor-1) (NAF-1)	CISD2 CDGSH2 ERIS ZCD2	CISD2	CDGSH2 ERIS ZCD2	Homo sapiens (Human)	9606	135
O14578	reviewed	Citron Rho-interacting kinase (CRIK) (EC 2.7.11.1) (Serine/threonine-protein kinase 21)	CIT CRIK KIAA0949 STK21	CIT	CRIK KIAA0949 STK21	Homo sapiens (Human)	9606	2027
Q99967	reviewed	Cbp/p300-interacting transactivator 2 (MSG-related protein 1) (MRG-1) (P35srj)	CITED2 MRG1	CITED2	MRG1	Homo sapiens (Human)	9606	270
Q9ULV3	reviewed	Cip1-interacting zinc finger protein (CDKN1A-interacting zinc finger protein 1) (Nuclear protein NP94) (Zinc finger protein 356)	CIZ1 LSFR1 NP94 ZNF356	CIZ1	LSFR1 NP94 ZNF356	Homo sapiens (Human)	9606	898
Q8IYA6	reviewed	Cytoskeleton-associated protein 2-like (Radial fiber and mitotic spindle protein) (Radmis)	CKAP2L	CKAP2L		Homo sapiens (Human)	9606	745
Q9UBD9	reviewed	Cardiotrophin-like cytokine factor 1 (B-cell-stimulating factor 3) (BSF-3) (Novel neurotrophin-1) (NNT-1)	CLCF1 BSF3 CLC NNT1	CLCF1	BSF3 CLC NNT1	Homo sapiens (Human)	9606	225
P35523	reviewed	Chloride channel protein 1 (ClC-1) (Chloride channel protein, skeletal muscle)	CLCN1 CLC1	CLCN1	CLC1	Homo sapiens (Human)	9606	988
P51788	reviewed	Chloride channel protein 2 (ClC-2)	CLCN2	CLCN2		Homo sapiens (Human)	9606	898
P51793	reviewed	H(+)/Cl(-) exchange transporter 4 (Chloride channel protein 4) (ClC-4) (Chloride transporter ClC-4)	CLCN4	CLCN4		Homo sapiens (Human)	9606	760
P51795	reviewed	H(+)/Cl(-) exchange transporter 5 (Chloride channel protein 5) (ClC-5) (Chloride transporter ClC-5)	CLCN5 CLCK2	CLCN5	CLCK2	Homo sapiens (Human)	9606	746
P51798	reviewed	H(+)/Cl(-) exchange transporter 7 (Chloride channel 7 alpha subunit) (Chloride channel protein 7) (ClC-7)	CLCN7	CLCN7		Homo sapiens (Human)	9606	805
P51800	reviewed	Chloride channel protein ClC-Ka (Chloride channel Ka) (ClC-K1)	CLCNKA	CLCNKA		Homo sapiens (Human)	9606	687
P51801	reviewed	Chloride channel protein ClC-Kb (Chloride channel Kb) (ClC-K2)	CLCNKB	CLCNKB		Homo sapiens (Human)	9606	687
O95832	reviewed	Claudin-1 (Senescence-associated epithelial membrane protein)	CLDN1 CLD1 SEMP1 UNQ481/PRO944	CLDN1	CLD1 SEMP1	Homo sapiens (Human)	9606	211
O95500	reviewed	Claudin-14	CLDN14 UNQ777/PRO1571	CLDN14		Homo sapiens (Human)	9606	239
Q9Y5I7	reviewed	Claudin-16 (Paracellin-1) (PCLN-1)	CLDN16 PCLN1	CLDN16	PCLN1	Homo sapiens (Human)	9606	305
Q8N6F1	reviewed	Claudin-19	CLDN19	CLDN19		Homo sapiens (Human)	9606	224
O15551	reviewed	Claudin-3 (Clostridium perfringens enterotoxin receptor 2) (CPE-R 2) (CPE-receptor 2) (Rat ventral prostate.1 protein homolog) (hRVP1)	CLDN3 C7orf1 CPETR2	CLDN3	C7orf1 CPETR2	Homo sapiens (Human)	9606	220
O14493	reviewed	Claudin-4 (Clostridium perfringens enterotoxin receptor) (CPE-R) (CPE-receptor) (Williams-Beuren syndrome chromosomal region 8 protein)	CLDN4 CPER CPETR1 WBSCR8	CLDN4	CPER CPETR1 WBSCR8	Homo sapiens (Human)	9606	209
Q2KHT3	reviewed	Protein CLEC16A (C-type lectin domain family 16 member A)	CLEC16A KIAA0350	CLEC16A	KIAA0350	Homo sapiens (Human)	9606	1053
Q9BXN2	reviewed	C-type lectin domain family 7 member A (Beta-glucan receptor) (C-type lectin superfamily member 12) (Dendritic cell-associated C-type lectin 1) (DC-associated C-type lectin 1) (Dectin-1) (CD antigen CD369)	CLEC7A BGR CLECSF12 DECTIN1 UNQ539/PRO1082	CLEC7A	BGR CLECSF12 DECTIN1	Homo sapiens (Human)	9606	247
O15247	reviewed	Chloride intracellular channel protein 2 (XAP121)	CLIC2	CLIC2		Homo sapiens (Human)	9606	247
Q9NZA1	reviewed	Chloride intracellular channel protein 5	CLIC5	CLIC5		Homo sapiens (Human)	9606	410
Q9H6B4	reviewed	CXADR-like membrane protein (Adipocyte adhesion molecule) (Coxsackie- and adenovirus receptor-like membrane protein) (CAR-like membrane protein)	CLMP ACAM ASAM UNQ318/PRO363	CLMP	ACAM ASAM	Homo sapiens (Human)	9606	373
Q13286	reviewed	Battenin (Batten disease protein) (Protein CLN3)	CLN3 BTS	CLN3	BTS	Homo sapiens (Human)	9606	438
O75503	reviewed	Ceroid-lipofuscinosis neuronal protein 5 (Protein CLN5) [Cleaved into: Ceroid-lipofuscinosis neuronal protein 5, secreted form]	CLN5	CLN5		Homo sapiens (Human)	9606	358
Q9NWW5	reviewed	Ceroid-lipofuscinosis neuronal protein 6 (Protein CLN6)	CLN6	CLN6		Homo sapiens (Human)	9606	311
Q9UBY8	reviewed	Protein CLN8	CLN8 C8orf61	CLN8	C8orf61	Homo sapiens (Human)	9606	286
O94992	reviewed	Protein HEXIM1 (Cardiac lineage protein 1) (Estrogen down-regulated gene 1 protein) (Hexamethylene bis-acetamide-inducible protein 1) (Menage a quatre protein 1)	HEXIM1 CLP1 EDG1 HIS1 MAQ1	HEXIM1	CLP1 EDG1 HIS1 MAQ1	Homo sapiens (Human)	9606	359
Q5KU26	reviewed	Collectin-12 (Collectin placenta protein 1) (CL-P1) (hCL-P1) (Nurse cell scavenger receptor 2) (Scavenger receptor class A member 4) (Scavenger receptor with C-type lectin)	COLEC12 CLP1 NSR2 SCARA4 SRCL	COLEC12	CLP1 NSR2 SCARA4 SRCL	Homo sapiens (Human)	9606	742
Q92989	reviewed	Polyribonucleotide 5'-hydroxyl-kinase Clp1 (EC 2.7.1.78) (Polyadenylation factor Clp1) (Polynucleotide kinase Clp1) (Pre-mRNA cleavage complex II protein Clp1)	CLP1 HEAB	CLP1	HEAB	Homo sapiens (Human)	9606	425
Q9H078	reviewed	Caseinolytic peptidase B protein homolog (EC 3.6.1.3) (Suppressor of potassium transport defect 3)	CLPB HSP78 SKD3	CLPB	HSP78 SKD3	Homo sapiens (Human)	9606	707
Q16740	reviewed	ATP-dependent Clp protease proteolytic subunit, mitochondrial (EC 3.4.21.92) (Endopeptidase Clp)	CLPP	CLPP		Homo sapiens (Human)	9606	277
P58418	reviewed	Clarin-1 (Usher syndrome type-3 protein)	CLRN1 USH3A	CLRN1	USH3A	Homo sapiens (Human)	9606	232
P62633	reviewed	Cellular nucleic acid-binding protein (CNBP) (Zinc finger protein 9)	CNBP RNF163 ZNF9	CNBP	RNF163 ZNF9	Homo sapiens (Human)	9606	177
P29973	reviewed	cGMP-gated cation channel alpha-1 (Cyclic nucleotide-gated cation channel 1) (Cyclic nucleotide-gated channel alpha-1) (CNG channel alpha-1) (CNG-1) (CNG1) (Cyclic nucleotide-gated channel, photoreceptor) (Rod photoreceptor cGMP-gated channel subunit alpha)	CNGA1 CNCG CNCG1	CNGA1	CNCG CNCG1	Homo sapiens (Human)	9606	690
