Index	GeneSym	GeneID/GeneID
5288	SLC29A2	3177
5289	UPK3B	80761
5290	GNL3L	54552
5291	HELB	92797
5292	SLMAP	7871
5293	CABLES2	81928
5294	LMBR1	64327
5295	FRS2	10818
5296	LIPH	200879
5297	CEP170B	283638
5298	GHRH	2691
5299	GCM1	8521
5300	CLRN1	7401
5301	IDO2	169355
5302	PRSS30P	124221
5303	NREP	9315
5304	ABCA6	23460
5305	MYF5	4617
5306	MED12	9968
5307	HMGB3	3149
5308	LPAR4	2846
5309	PCYT1B	9468
5310	ARMCX5	64860
5311	KRTAP3-1	83896
5312	OR52M1	119772
5313	SLC39A2	29986
5314	AURKC	6795
5315	GALNT8	26290
5316	KRTAP13-3	337960
5317	OR8D2	283160
5318	GSPT2	23708
5319	SCML1	6322
5320	ZNF185	7739
5321	OR2C1	4993
5322	PLP1	5354
5323	APOBEC3G	60489
5324	FBXO40	51725
5325	TAAR5	9038
5326	ARSD	414
5327	FOXR2	139628
5328	FPR2	2358
5329	C5orf38	153571
5330	FLJ44313	400658
5331	FLJ46347	389064
5332	FTLP3	284764
5333	MGC39545	403312
5334	LOC100130301	100130301
5335	TMEM110-MUSTN1	100526772
5336	OR5AR1	219493
5337	HBG1	3047
5338	TRIM22	10346
5339	CDX4	1046
5340	GMNC	647309
5341	KRT12	3859
5342	QRFPR	84109
5343	FOLR2	2350
5344	ZSCAN5B	342933
5345	WT1-AS	51352
5346	TMPRSS12	283471
5347	HLA-DRA	3122
5348	RXFP4	339403
5349	ARL14EPL	644100
5350	LOC101928761	101928761
5351	KIAA2022	340533
5352	TMEM232	642987
5353	KLHL34	257240
5354	KRTAP5-5	439915
5355	SCN1A	6323
5356	DNAAF3	352909
5357	DND1	373863
5358	SPACA5	389852
5359	PLA2G4E	123745
5360	ZNF182	7569
5361	BAIAP2L2	80115
5362	SPINT4	391253
5363	CCDC158	339965
5364	TPD52L3	89882
5365	C15orf62	643338
5366	GPR179	440435
5367	PRSS46	100287362
5368	HBG2	3048
5369	NUDT1	4521
5370	RHD	6007
5371	ASPA	443
5372	PDCL2	132954
5373	MEF2B	100271849
5374	XCL1	6375
5375	CDA	978
5376	PDZK1	5174
5377	MTM1	4534
5378	OAS1	4938
5379	HTR3B	9177
5380	SAT2	112483
5381	TMEM139	135932
5382	TNFSF12-TNFSF13	407977
5383	TNFSF12	8742
5384	ADAM5	255926
5385	MAP7D3	79649
5386	PRR19	284338
5387	DEFB1	1672
5388	KNCN	148930
5389	DYDC2	84332
5390	CRYGC	1420
5391	TRIM40	135644
5392	SLC22A7	10864
5393	GOLT1A	127845
5394	UPK1A	11045
5395	ALS2CR12	130540
5396	PLEKHA3	65977
5397	APOF	319
5398	OR2B11	127623
5399	OR2L2	26246
5400	TKTL2	84076
5401	CD300LD	100131439
5402	CRYGD	1421
5403	PRR15L	79170
5404	ACKR4	51554
5405	BST1	683
5406	LY96	23643
5407	CD47	961
5408	CTSF	8722
5409	CXCR3	2833
5410	PGA5	5222
5411	RBPMS2	348093
5412	DPEP3	64180
5413	GPR142	350383
5414	EIF4E1B	253314
5415	PRSS50	29122
5416	TJP3	27134
5417	KCNJ16	3773
5418	SDCBP2	27111
5419	PRDX4	10549
5420	ZCCHC13	389874
5421	ABCG8	64241
5422	SFRP4	6424
5423	CD6	923
5424	DGKQ	1609
5425	DMKN	93099
5426	ZDHHC8	29801
5427	FAM180A	389558
5428	LIM2	3982
5429	CDSN	1041
5430	MSLN	10232
5431	CLPSL2	389383
5432	PROZ	8858
5433	HAL	3034
5434	SAA1	6288
5435	CLEC2D	29121
5436	RNF207	388591
5437	INMT	11185
5438	SAA2	6289
5439	ARHGAP8	23779
5440	SBSN	374897
5441	PTK7	5754
5442	CRP	1401
5443	TFE3	7030
5444	C1orf100	200159
5445	DNMT3L	29947
5446	NHSL1	57224
5447	AKR1C3	8644
5448	CFH	3075
5449	ASIC5	51802
5450	WDR49	151790
5451	OR5M9	390162
5452	TAAR8	83551
5453	CD200R1	131450
5454	LPAR6	10161
5455	CSN3	1448
5456	TAAR6	319100
5457	IAPP	3375
5458	C1orf64	149563
5459	OR52A5	390054
5460	IFNA4	3441
5461	GPR21	2844
5462	TMPRSS11D	9407
5463	COIL	8161
5464	FTSJ2	29960
5465	DECR2	26063
5466	SCN3A	6328
5467	ERCC2	2068
5468	M1AP	130951
5469	ARMCX1	51309
5470	UCHL1	7345
5471	FTSJ1	24140
5472	CCDC127	133957
5473	SDHA	6389
5474	GBP1	2633
5475	GBP5	115362
5476	IRGM	345611
5477	ACTN3	89
5478	CRB3	92359
5479	RNF208	727800
5480	TEX36	387718
5481	CYB5RL	606495
5482	SAA3P	6290
5483	KLHL32	114792
5484	SPC24	147841
5485	LY6G6D	58530
5486	LY6G6E	79136
5487	AASDH	132949
5488	RUFY3	22902
5489	PPM1K	152926
5490	ENPP2	5168
5491	TMEM140	55281
5492	L2HGDH	79944
5493	TMEM37	140738
5494	MYH14	79784
5495	SCGN	10590
5496	AIF1	199
5497	ENTPD1	953
5498	HK3	3101
5499	IFI35	3430
5500	TRIM5	85363
5501	IFIT1	3434
5502	SLFN13	146857
5503	APOL1	8542
5504	ZBTB32	27033
5505	AIFM1	9131
5506	PEX13	5194
5507	ARHGAP32	9743
5508	ILDR1	286676
5509	CD22	933
5510	FGD1	2245
5511	ISG15	9636
5512	NAALAD2	10003
5513	KCTD4	386618
5514	MEIG1	644890
5515	SDR16C5	195814
5516	TRIM34	53840
5517	NAT2	10
5518	OR6P1	128366
5519	ACOT12	134526
5520	GUCA2B	2981
5521	CPLX1	10815
5522	CPXM2	119587
5523	DSCAM	1826
5524	BCL2L14	79370
5525	GSTA3	2940
5526	SLC26A1	10861
5527	C7ORF33	202865
5528	MCF2	4168
5529	CCT8L2	150160
5530	CLEC7A	64581
5531	FERD3L	222894
5532	KLHL13	90293
5533	HSD3B1	3283
5534	BEST3	144453
5535	XIRP2	129446
5536	DSC1	1823
5537	HTR1D	3352
5538	NKAIN1	79570
5539	PRAC1	84366
5540	FKBP1B	2281
5541	MYOZ3	91977
5542	SERPINB3	6317
5543	PYGM	5837
5544	CKMT2	1160
5545	CMTM1	113540
5546	COPZ2	51226
5547	MFAP5	8076
5548	CNPY1	285888
5549	MBIP	51562
5550	MPP4	58538
5551	DYNC1LI1	51143
5552	PPP2R3A	5523
5553	NT5DC2	64943
5554	HLA-E	3133
5555	SP110	3431
5556	REN	5972
5557	THSD1	55901
5558	AQP9	366
5559	VWA5A	4013
5560	IQSEC2	23096
5561	SERPING1	710
5562	GBP2	2634
5563	SLC15A2	6565
5564	TACR3	6870
5565	AANAT	15
5566	NCF1	653361
5567	ACSBG1	23205
5568	FOXJ1	2302
5569	NYAP1	222950
5570	SOX15	6665
5571	SLC44A4	80736
5572	SUSD2	56241
5573	ADCY4	196883
5574	SDR9C7	121214
5575	POLR2D	5433
5576	CCR6	1235
5577	GUCA2A	2980
5578	PLEKHG5	57449
5579	PXMP2	5827
5580	SLC13A2	9058
5581	DUS1L	64118
5582	KLF15	28999
5583	GPR114	221188
5584	KRBA1	84626
5585	TNNI1	7135
5586	FXYD4	53828
5587	XKR9	389668
5588	NRTN	4902
5589	RPL7A	6130
5590	ACVR1B	91
5591	DEF6	50619
5592	RAB1A	5861
5593	ARAP1	116985
5594	UNC13A	23025
5595	CTXN1	404217
5596	SNAP29	9342
5597	MAP2K7	5609
5598	TMEM88	92162
5599	DNAJC14	85406
5600	NAT14	57106
5601	ZNF471	57573
5602	STX5	6811
5603	WDR74	54663
5604	ZNF628	89887
5605	ARMC10	83787
5606	PDZD4	57595
5607	MAP7D1	55700
5608	SHKBP1	92799
5609	SH3BGRL3	83442
5610	CCDC102A	92922
5611	CLEC11A	6320
5612	CNN2	1265
5613	ASCL2	430
5614	NTN3	4917
5615	ITPKA	3706
5616	SHCBP1L	81626
5617	MCAM	4162
5618	FBXO6	26270
5619	RHBDF1	64285
5620	ARMC12	221481
5621	MLXIPL	51085
5622	IL11RA	3590
5623	PAQR4	124222
5624	CELSR2	1952
5625	ETNK2	55224
5626	KCTD15	79047
5627	SYT7	9066
5628	GRASP	160622
5629	TBKBP1	9755
5630	ATG9B	285973
5631	CHRM4	1132
5632	GLP1R	2740
5633	ESPN	83715
5634	HES2	54626
5635	KNDC1	85442
5636	COL5A1	1289
5637	SYNC	81493
5638	DGKZ	8525
5639	PPP1R9B	84687
5640	CA11	770
5641	KREMEN2	79412
5642	RNPEPL1	57140
5643	ETFB	2109
5644	ICAM5	7087
5645	ADAMTS10	81794
5646	HSD3B7	80270
5647	POLI	11201
5648	MMP11	4320
5649	NR2C2AP	126382
5650	NELFB	25920
5651	CACNB1	782
5652	PPP1R14B	26472
5653	PCOLCE	5118
5654	HVCN1	84329
5655	PNMA3	29944
5656	APOE	348
5657	ARHGEF2	9181
5658	HAP1	9001
5659	MICAL1	64780
5660	RASGRP2	10235
5661	C1orf112	55732
5662	PSRC1	84722
5663	SFN	2810
5664	TMEM50A	23585
5665	COX19	90639
5666	LEMD2	221496
5667	CSTB	1476
5668	OPALIN	93377
5669	CENPV	201161
5670	DLL3	10683
5671	FRS3	10817
5672	MMP25	64386
5673	MMP23B	8510
5674	THY1	7070
5675	AIRE	326
5676	S100A14	57402
5677	MTNR1A	4543
5678	RND2	8153
5679	GLI1	2735
5680	NFATC4	4776
5681	PAFAH1B3	5050
5682	TRIM46	80128
5683	DDAH2	23564
5684	TCF19	6941
5685	SYNGR4	23546
5686	CYP4F3	4051
5687	KLF8	11279
5688	INPPL1	3636
5689	NLGN3	54413
5690	LRRC42	115353
5691	SCN2B	6327
5692	CCDC173	129881
5693	PPFIA3	8541
5694	HPS1	3257
5695	MMP17	4326
5696	SELV	348303
5697	CYHR1	50626
5698	IRGQ	126298
5699	DBP	1628
5700	ZBTB7B	51043
5701	EVPL	2125
5702	MMP14	4323
5703	ERCC1	2067
5704	ZBTB4	57659
5705	LAG3	3902
5706	SEMA3B	7869
5707	CYP2S1	29785
5708	HDC	3067
5709	MGC50722	399693
5710	VPREB3	29802
5711	STRA8	346673
5712	TM4SF5	9032
5713	KLHL2	11275
5714	MND1	84057
5715	SLC25A27	9481
5716	STARD6	147323
5717	ADAM2	2515
5718	IGFALS	3483
5719	CEP85L	387119
5720	CA3	761
5721	COX8BP	404544
5722	CHN1	1123
5723	CDK5R1	8851
5724	KLK15	55554
5725	COL9A2	1298
5726	CUZD1	50624
5727	CYP2C8	1558
5728	CYSLTR1	10800
5729	KCNK5	8645
5730	ASB16	92591
5731	RIPK3	11035
5732	CX3CL1	6376
5733	GPR139	124274
5734	CNTN2	6900
5735	TTPA	7274
5736	SPINT1	6692
5737	TNNT3	7140
5738	KLK1	3816
5739	KLK3	354
5740	RAG1	5896
5741	ABRA	137735
5742	DCSTAMP	81501
5743	PLS3	5358
5744	ACTBL2	345651
5745	GRM5	2915
5746	MID1	4281
5747	SNX19	399979
5748	ASXL3	80816
5749	DMRTB1	63948
5750	ETNPPL	64850
5751	KAZN	23254
5752	SLC28A3	64078
5753	GPR111	222611
5754	NNAT	4826
5755	MEGF10	84466
5756	SCEL	8796
5757	TRIM29	23650
5758	APOOL	139322
5759	PAPSS1	9061
5760	GCFC2	6936
5761	NEK7	140609
5762	PQLC3	130814
5763	S1PR3	1903
5764	CADM4	199731
5765	RIIAD1	284485
5766	CELF3	11189
5767	CKM	1158
5768	HSPA12A	259217
5769	CHRNB3	1142
5770	HDAC9	9734
5771	PTCH2	8643
5772	RGS16	6004
5773	CRYAB	1410
5774	HSPB2	3316
5775	NXNL1	115861
5776	NMU	10874
5777	TSPAN11	441631
5778	VPREB1	7441
5779	WNK4	65266
5780	CYP26B1	56603
5781	LIF	3976
5782	RUNX1T1	862
5783	KCNN4	3783
5784	PLEK2	26499
5785	GZMM	3004
5786	MRGPRE	116534
5787	KISS1R	84634
5788	PTP4A3	11156
5789	INHA	3623
5790	SCRN2	90507
5791	AAAS	8086
5792	RPP14	11102
5793	LYRM7	90624
5794	CCDC86	79080
5795	RPRD2	23248
5796	GAR1	54433
5797	TRIM39	56658
5798	OS9	10956
5799	PPP1R11	6992
5800	ACO2	50
5801	PHF5A	84844
5802	KRR1	11103
5803	AURKA	6790
5804	CSTF1	1477
5805	KIAA1143	57456
5806	KIF15	56992
5807	FASTKD2	22868
5808	MDH1B	130752
5809	NKIRAS1	28512
5810	BAG6	7917
5811	HMGB2	3148
5812	UTP3	57050
5813	TAF15	8148
5814	EPM2AIP1	9852
5815	MLH1	4292
5816	RNF6	6049
5817	ABT1	29777
5818	CCT3	7203
5819	MTMR4	9110
5820	PRPF4	9128
5821	CCT8	10694
5822	RPL23	9349
5823	CLPTM1	1209
5824	FAM32A	26017
5825	RBM3	5935
5826	STK11IP	114790
5827	TMEM33	55161
5828	TFIP11	24144
5829	U2AF1L4	199746
5830	ATG5	9474
5831	EMC4	51234
5832	PIGM	93183
5833	RIOK1	83732
5834	GRPEL2	134266
5835	MGAT1	4245
5836	PSMB3	5691
5837	HARS2	23438
5838	TMCO1	54499
5839	SNRNP200	23020
5840	ADAT2	134637
5841	MGAT2	4247
5842	DCP1A	55802
5843	STX16	8675
5844	MED23	9439
5845	NCBP2	22916
5846	PURB	5814
5847	CCNC	892
5848	NOL9	79707
5849	SSR2	6746
5850	CIRBP	1153
5851	PUF60	22827
5852	CCNL1	57018
5853	GNB2L1	10399
5854	MTF2	22823
5855	SGOL2	151246
5856	RPL31	6160
5857	PTEN	5728
5858	PTPN2	5771
5859	RPS19	6223
5860	TMEM167B	56900
5861	CCDC59	29080
5862	SNRPC	6631
5863	NUP214	8021
5864	PPIG	9360
5865	GARS	2617
5866	SNIP1	79753
5867	PAK1IP1	55003
5868	SSBP1	6742
5869	GTPBP3	84705
5870	RTEL1	51750
5871	USP30	84749
5872	POLR1B	84172
5873	TRMT1	55621
5874	ARF4	378
5875	CCDC174	51244
5876	INTS9	55756
5877	PPP1R10	5514
5878	BANP	54971
5879	THOC1	9984
5880	CLASP1	23332
5881	MRPL1	65008
5882	PDSS1	23590
5883	TBP	6908
5884	VPS52	6293
5885	CIPC	85457
5886	NSL1	25936
5887	CNNM2	54805
5888	CSTF2T	23283
5889	TXNL4B	54957
5890	NDUFB3	4709
5891	ZNF180	7733
5892	CCDC94	55702
5893	SNRPD3	6634
5894	PEF1	553115
5895	UBE4A	9354
5896	TMEM101	84336
5897	TRMT12	55039
5898	DPAGT1	1798
5899	SLX4IP	128710
5900	NUF2	83540
5901	RBBP5	5929
5902	BECN1	8678
5903	PNISR	25957
5904	SDF2	6388
5905	SUPT6H	6830
5906	CBLL1	79872
5907	GTPBP10	85865
5908	GOSR1	9527
5909	NUP54	53371
5910	PLAA	9373
5911	PRPF40A	55660
5912	TNPO2	30000
5913	CCDC124	115098
5914	TPGS1	91978
5915	NELFA	7469
5916	PPIL4	85313
5917	RPF1	80135
5918	DHX33	56919
5919	PINX1	54984
5920	WDR36	134430
5921	PDE12	201626
5922	RPS5	6193
5923	RPL27	6155
5924	TOMM6	100188893
5925	SUPT5H	6829
5926	ZNHIT3	9326
5927	CCAR2	57805
5928	RNASEH1	246243
5929	WDR4	10785
5930	DCTPP1	79077
5931	NOP10	55505
5932	LSG1	55341
5933	TMEM230	29058
5934	IFT46	56912
5935	ECD	11319
5936	MRPL13	28998
5937	MED11	400569
5938	MRPL10	124995
5939	COPS2	9318
5940	LMAN2	10960
5941	PEX12	5193
5942	RBM22	55696
5943	EMG1	10436
5944	NR1H2	7376
5945	TNPO3	23534
5946	GEMIN6	79833
5947	TRUB1	142940
5948	GABPA	2551
5949	IK	3550
5950	DDX39A	10212
5951	TUT1	64852
5952	RPL24	6152
5953	SNRPB	6628
5954	KLHL20	27252
5955	RPS7	6201
5956	SF3B5	83443
5957	MRPL3	11222
5958	RPL32	6161
5959	DHX8	1659
5960	NME1	4830
5961	MRPS23	51649
5962	ZNF335	63925
5963	GSK3A	2931
5964	ZNF408	79797
5965	RPS14	6208
5966	RPS26	6231
5967	KIAA1429	25962
5968	RTTN	25914
5969	SUPT4H1	6827
5970	RBM28	55131
5971	SNRPB2	6629
5972	ZMPSTE24	10269
5973	ATG12	9140
5974	CWF19L1	55280
5975	ERCC5	2073
5976	KDM5A	5927
5977	NUP107	57122
5978	ZDHHC6	64429
5979	NUP205	23165
5980	CCNT2	905
5981	ZNF143	7702
5982	NOP58	51602
5983	RPS27	6232
5984	FBXO38	81545
5985	UBXN4	23190
5986	NUP155	9631
5987	RBM25	58517
5988	SCYL3	57147
5989	ATG16L1	55054
5990	DPP8	54878
5991	NOL7	51406
5992	RAD1	5810
5993	RPL37	6167
5994	TPD52L2	7165
5995	DNAJC2	27000
5996	PSMC2	5701
5997	DDX28	55794
5998	DUS2	54920
5999	AURKAIP1	54998
6000	INTS4	92105
6001	ZFYVE20	64145
6002	DUSP11	8446
6003	NOC3L	64318
6004	NOL11	25926
6005	NDUFB7	4713
6006	SYS1	90196
6007	ATP6V1D	51382
6008	SLC33A1	9197
6009	CBR4	84869
6010	MRPL44	65080
6011	CHCHD5	84269
6012	SCAND1	51282
6013	CCPG1	9236
6014	PLEKHA1	59338
6015	TIMM10	26519
6016	UBL7	84993
6017	AP5Z1	9907
6018	KAT5	10524
6019	MMS19	64210
6020	GABPB1	2553
6021	GTF2F2	2963
6022	RAD51AP1	10635
6023	HPS5	11234
6024	XPNPEP3	63929
6025	DNTTIP2	30836
6026	PIH1D2	120379
6027	WDR53	348793
6028	KBTBD4	55709
6029	MRPL16	54948
6030	EDRF1	26098
6031	MCM8	84515
6032	RNF40	9810
6033	ARPC3	10094
6034	RBX1	9978
6035	MRPL48	51642
6036	NFYC	4802
6037	SART1	9092
6038	TRAPPC8	22878
6039	UBE2J2	118424
6040	UQCC1	55245
6041	GLTSCR2	29997
6042	TBL3	10607
6043	TMED9	54732
6044	UBAC1	10422
6045	MANF	7873
6046	PLOD3	8985
6047	PFDN2	5202
6048	THAP7	80764
6049	ACTR3	10096
6050	PEX3	8504
6051	BMS1	9790
6052	KCTD5	54442
6053	RBL1	5933
6054	GSTCD	79807
6055	YIPF2	78992
6056	GIN1	54826
6057	MITD1	129531
6058	CDC123	8872
6059	NUDT5	11164
6060	CRYZ	1429
6061	EIF3D	8664
6062	GTF3C2	2976
6063	SASS6	163786
6064	NEK4	6787
6065	PHB2	11331
6066	TMA16	55319
6067	EXOSC4	54512
6068	SMIM12	113444
6069	IMMT	10989
6070	KDM8	79831
6071	TTC26	79989
6072	MRRF	92399
6073	ZNF665	79788
6074	SHPK	23729
6075	AGBL5	60509
6076	CKS2	1164
6077	SNAPC5	10302
6078	STK16	8576
6079	FAU	2197
6080	MRPL49	740
6081	ZNF830	91603
6082	ENDOV	284131
6083	MFSD5	84975
6084	MTF1	4520
6085	GIPC1	10755
6086	USE1	55850
6087	RNMTL1	55178
6088	TRMT61A	115708
6089	AHCYL1	10768
6090	ZC3H18	124245
6091	TTLL4	9654
6092	WDR48	57599
6093	BAP1	8314
6094	XRCC1	7515
6095	C6orf120	387263
6096	GTF2H5	404672
6097	MRPS2	51116
6098	ZFAND2A	90637
6099	C19orf52	90580
6100	MUL1	79594
6101	DDOST	1650
6102	NGRN	51335
6103	IFT52	51098
6104	RUVBL1	8607
6105	ASF1B	55723
6106	FAM136A	84908
6107	ZNF638	27332
6108	DPH7	92715
6109	RPS21	6227
6110	TOX4	9878
6111	POLR2J	5439
6112	PIP5K1C	23396
6113	RAB2B	84932
6114	WRB	7485
6115	TTC25	83538
6116	CHMP1B	57132
6117	SRP54	6729
6118	RPS3	6188
6119	COPS8	10920
6120	ERLIN2	11160
6121	ZNF341	84905
6122	GOLGA3	2802
6123	IDH3B	3420
6124	TM9SF4	9777
6125	KTI12	112970
6126	RPSA	3921
6127	CDCA5	113130
6128	ZFPL1	7542
6129	HNRNPUL2	221092
6130	NXF1	10482
6131	LAMTOR5	10542
6132	USP48	84196
6133	CTU2	348180
6134	NUDT15	55270
6135	IQCC	55721
6136	OGFOD2	79676
6137	TRIAP1	51499
6138	EMC7	56851
6139	MCTS2P	100101490
6140	MRPL55	128308
6141	NDUFV1	4723
6142	ZNF598	90850
6143	ATP6V1G2	534
6144	GYS1	2997
6145	EPRS	2058
6146	MAP1LC3B	81631
6147	UBA52	7311
6148	LONP1	9361
6149	NCL	4691
6150	PRPF6	24148
6151	RXRB	6257
6152	RANBP1	5902
6153	TRMT2A	27037
6154	CCDC101	112869
6155	RPL10A	4736
6156	RPL26	6154
6157	TACO1	51204
6158	RBM42	79171
6159	RPS6	6194
6160	RPLP0	6175
6161	RPS20	6224
6162	HNRNPH3	3189
6163	SUMF2	25870
6164	KANSL3	55683
6165	RPL29	6159
6166	RPS9	6203
6167	TRIM41	90933
6168	TUBB4B	10383
6169	LRSAM1	90678
6170	NDUFS7	374291
6171	RPL12	6136
6172	ACOX3	8310
6173	KXD1	79036
6174	FBXW9	84261
6175	POLE3	54107
6176	VPS72	6944
6177	SPTY2D1	144108
6178	KLHL12	59349
6179	NARS	4677
6180	TMUB2	79089
6181	BUD31	8896
6182	ZNF426	79088
6183	EEF1B2	1933
6184	EXOSC5	56915
6185	METTL1	4234
6186	TMEM208	29100
6187	TMEM184C	55751
6188	DHX36	170506
6189	TRMT10C	54931
6190	TRNT1	51095
6191	PDCD11	22984
6192	NRD1	4898
6193	USP16	10600
6194	RMRP	6023
6195	SWSAP1	126074
6196	FBXO8	26269
6197	KATNA1	11104
6198	SEC23B	10483
6199	C19orf43	79002
6200	OCIAD1	54940
6201	EIF2S3	1968
6202	PSMA2	5683
6203	GFM2	84340
6204	TTC14	151613
6205	TMEM167A	153339
6206	NSA2	10412
6207	STAT2	6773
6208	CLNS1A	1207
6209	MARS	4141
6210	EFTUD2	9343
6211	NOP16	51491
6212	FDXACB1	91893
6213	MIS12	79003
6214	SERINC1	57515
6215	MTBP	27085
6216	COG8	84342
6217	DHPS	1725
6218	NIP7	51388
6219	DDX21	9188
6220	SF3B4	10262
6221	EIF3M	10480
6222	PSMD7	5713
6223	LRRC40	55631
6224	GTF2H1	2965
6225	MFAP3	4238
6226	PARG	8505
6227	TIMM23	100287932
6228	SERP1	27230
6229	STX12	23673
6230	TMEM234	56063
6231	ACTL6A	86
6232	NUP93	9688
6233	NRAS	4893
6234	RPL37A	6168
6235	CDK17	5128
6236	NCOA3	8202
6237	ATF7IP	55729
6238	WWP2	11060
6239	RPS24	6229
6240	GCN1L1	10985
6241	TULP3	7289
6242	JTB	10899
6243	RPL41	6171
6244	ZC3H10	84872
6245	NPAT	4863
6246	PSMA5	5686
6247	PA2G4	5036
6248	TIMM44	10469
6249	UBAP1	51271
6250	PNPO	55163
6251	PRRC2C	23215
6252	RBM15	64783
6253	ZNF292	23036
6254	AAR2	25980
6255	BOD1L1	259282
6256	GALK2	2585
6257	TSSC1	7260
6258	PSMF1	9491
6259	LRRC27	80313
6260	TSEN54	283989
6261	ZFYVE27	118813
6262	AQR	9716
6263	MTMR9	66036
6264	DDX18	8886
6265	TOP3B	8940
6266	GPATCH1	55094
6267	PEX14	5195
6268	CDK5RAP1	51654
6269	ZNF3	7551
6270	MAN2C1	4123
6271	PSMB1	5689
6272	TEFM	79736
6273	REXO4	57109
6274	COG2	22796
6275	MED4	29079
6276	TRIP4	9325
6277	DMAP1	55929
6278	SEC22B	9554
6279	TMEM18	129787
6280	FAM98B	283742
6281	SF3A3	10946
6282	VWA9	81556
6283	FAM96A	84191
6284	SNX1	6642
6285	MFAP1	4236
6286	NOSIP	51070
6287	SIRT6	51548
6288	NUDT13	25961
6289	SLC35B4	84912
6290	ZNF565	147929
6291	ACOT8	10005
6292	METTL18	92342
6293	CCBL1	883
6294	EIF3L	51386
6295	MAGOH	4116
6296	UTP23	84294
6297	MTFR2	113115
6298	PGAP3	93210
6299	RWDD2B	10069
6300	ATP5J2	9551
6301	SZRD1	26099
6302	METTL3	56339
6303	NOL12	79159
6304	RPS15	6209
6305	ATP6V1G1	9550
6306	ZKSCAN1	7586
6307	BUD13	84811
6308	ICT1	3396
6309	MRPL38	64978
6310	CASP6	839
6311	ZNF664	144348
6312	RPL11	6135
6313	ZNF688	146542
6314	CLN5	1203
6315	RPS23	6228
6316	LSM10	84967
6317	TOR2A	27433
6318	CHCHD2	51142
6319	HIST1H4E	8367
6320	RPL22L1	200916
6321	ZNF175	7728
6322	STXBP2	6813
6323	RPS3A	6189
6324	SWT1	54823
6325	TCTA	6988
6326	TRMT1L	81627
6327	CCDC25	55246
6328	SMARCAD1	56916
6329	COX10	1352
6330	MAP3K7	6885
6331	COX6C	1345
6332	COQ5	84274
6333	SENP2	59343
6334	ZFP37	7539
6335	FANCD2	2177
6336	KIF20B	9585
6337	PRMT5	10419
6338	RAB11A	8766
6339	AHSA1	10598
6340	VIPAS39	63894
6341	ANAPC5	51433
6342	NSUN4	387338
6343	COX8A	1351
6344	RSL1D1	26156
6345	KDM4D	55693
6346	MCTS1	28985
6347	NOL6	65083
6348	CCT2	10576
6349	EIF6	3692
6350	EME1	146956
6351	ELP5	23587
6352	MED31	51003
6353	COX18	285521
6354	GGPS1	9453
6355	PIGF	5281
6356	RCHY1	25898
6357	COPE	11316
6358	DDX49	54555
6359	MMACHC	25974
6360	PRPF31	26121
6361	TFPT	29844
6362	PCNA	5111
6363	BRMS1L	84312
6364	RNF168	165918
6365	CCT6B	10693
6366	PSMB5	5693
6367	LTN1	26046
6368	TGOLN2	10618
6369	RAD51C	5889
6370	SPCS3	60559
6371	ACTR6	64431
6372	SUGT1	10910
6373	DNAJC7	7266
6374	ATP5G2	517
6375	TMEM11	8834
6376	ATP5G1	516
6377	HEXIM1	10614
6378	NFATC2IP	84901
6379	NGDN	25983
6380	PSMA1	5682
6381	GSPT1	2935
6382	ZFP91	80829
6383	TERF2	7014
6384	USP28	57646
6385	DNAJB12	54788
6386	ZSCAN22	342945
6387	PDE6D	5147
6388	CALCOCO1	57658
6389	SMUG1	23583
6390	KLHL28	54813
6391	CDK8	1024
6392	WNK1	65125
6393	SAFB2	9667
6394	WDR59	79726
6395	CHD4	1108
6396	CLK3	1198
6397	RSBN1	54665
6398	FBXO33	254170
6399	CNOT4	4850
6400	SNRPA	6626
6401	FTO	79068
6402	NMT1	4836
6403	ALKBH8	91801
6404	DYNC1I2	1781
6405	CCP110	9738
6406	BUB1B	701
6407	BUB3	9184
6408	ZCCHC8	55596
6409	PRPF19	27339
6410	TIAL1	7073
6411	AP2S1	1175
6412	GTF2H4	2968
6413	TIMM22	29928
6414	DDX23	9416
6415	KBTBD7	84078
6416	PPRC1	23082
6417	AFTPH	54812
6418	COPS7A	50813
6419	UBR4	23352
6420	FAM179B	23116
6421	ZBTB11	27107
6422	KIAA0391	9692
6423	ZNF222	7673
6424	ZNF230	7773
6425	ZNF589	51385
6426	RNASEH2C	84153
6427	ZNF17	7565
6428	ZNF224	7767
6429	ZNF225	7768
6430	INO80B	83444
6431	N4BP2L2	10443
6432	UBR1	197131
6433	CCDC28A	25901
6434	ZNF277	11179
6435	PSMB6	5694
6436	VEZT	55591
6437	ZNF26	7574
6438	EXO1	9156
6439	RPS13	6207
6440	MTR	4548
6441	HRSP12	10247
6442	CWC25	54883
6443	RBM8A	9939
6444	LLPH	84298
6445	PSMB4	5692
6446	DDX46	9879
6447	SUOX	6821
6448	ISY1	57461
6449	LRRC46	90506
6450	HINT3	135114
6451	METTL14	57721
6452	ERGIC2	51290
6453	ZRANB2	9406
6454	GOSR2	9570
6455	XAB2	56949
6456	RPL34	6164
6457	UQCRFS1	7386
6458	AACS	65985
6459	GPATCH2L	55668
6460	POFUT2	23275
6461	ITPR3	3710
6462	KCTD20	222658
6463	BIRC5	332
6464	PPM1B	5495
6465	CHST12	55501
6466	TRRAP	8295
6467	KIF21B	23046
